gene_name	gene_id	#TX	#CAP_exons	#CAP_bases	#GC_exons	#GC_bases	%bases_ovl	%UTR_bases_ovl	%exon_bases_ovl
SEBOX	ENSG00000274529.3	2	3	722	3	666	1.0	1.0	1.0
CTB-96E2.2	ENSG00000273171.1	1	4	674	3	851	1.0	1.0	1.0
SARM1	ENSG00000004139.12	8	14	2638	11	11137	0.1836221603663464	0.01714758751182592	0.7579261469600895
VTN	ENSG00000109072.12	3	8	1620	7	2427	0.5368768026370004	0.03018867924528302	0.7837009803921569
SLC46A1	ENSG00000076351.11	9	7	1654	6	7838	0.20885429956621587	0.03981223922114047	0.7004807692307692
RP11-192H23.4	ENSG00000258472.7	4	10	1185	9	3218	0.33903045369794904	0.02116889093419236	1.0
SLC13A2	ENSG00000007216.13	7	12	1829	10	3226	0.5929944203347799	0.20699925539836186	0.8682952734997345
FOXN1	ENSG00000109101.6	3	8	2771	8	3637	0.5573274676931537	0.0490253987005316	1.0
UNC119	ENSG00000109103.10	8	6	1176	5	5128	0.16985179407176287	0.2206611570247934	0.16539050535987748
PIGS	ENSG00000087111.19	15	13	1905	7	5990	0.2278797996661102	0.2558011049723757	0.25430622009569376
ALDOC	ENSG00000109107.12	9	8	1188	7	2928	0.31113387978142076	0.0467706013363029	0.730565371024735
SPAG5	ENSG00000076382.15	16	24	3910	20	5472	0.5740131578947368	0.16261682242990655	0.619724025974026
SGK494	ENSG00000167524.13	12	12	1098	10	4663	0.2532704267638859	0.4354679802955665	0.5204460966542751
KIAA0100	ENSG00000007202.13	16	39	7067	35	9235	0.6907417433676232	0.029372496662216287	0.7470895699691138
SDF2	ENSG00000132581.8	10	4	313	5	3332	0.2223889555822329	0.22695584817970565	0.15714285714285714
SUPT6H	ENSG00000109111.13	12	36	5629	34	10620	0.47278719397363467	0.004373974849644614	0.5702422932544647
PROCA1	ENSG00000167525.12	10	6	1248	5	4829	0.2255125284738041	0.5020955574182733	0.13476347634763478
RAB34	ENSG00000109113.16	23	11	1221	5	3328	0.33263221153846156	0.5460750853242321	0.365625
RPL23A	ENSG00000198242.12	9	9	1118	6	2824	0.21423512747875353	0.1013215859030837	0.35499316005471954
TLCD1	ENSG00000160606.9	4	5	902	5	1311	0.6292906178489702	0.20588235294117646	1.0
NEK8	ENSG00000160602.12	8	12	3509	12	4420	0.5432126696832579	0.1349206349206349	0.783608914450036
TRAF4	ENSG00000076604.13	17	8	1544	6	4596	0.2615317667536989	0.04206963249516441	0.4410601265822785
FAM222B	ENSG00000173065.12	15	3	1609	2	5514	0.3447587957925281	0.339502710787063	0.5151515151515151
ERAL1	ENSG00000132591.10	8	10	1435	8	2318	0.5815358067299397	0.25461254612546125	0.7581395348837209
FLOT2	ENSG00000132589.14	12	13	1686	12	3336	0.46672661870503596	0.07007299270072993	0.7431332655137335
DHRS13	ENSG00000167536.12	5	5	1078	5	2944	0.34782608695652173	0.038825757575757576	0.520656779661017
PHF12	ENSG00000109118.12	17	15	2830	11	12227	0.21444344483520078	0.09543808834178132	0.4245689655172414
PIPOX	ENSG00000179761.10	10	9	1334	15	4059	0.30450849963045085	0.005629838142153413	0.4655041698256255
SEZ6	ENSG00000063015.18	10	18	3494	17	5115	0.6412512218963832	0.14269850083287064	0.9170187085093543
MYO18A	ENSG00000196535.13	24	46	6803	49	10752	0.5984002976190477	0.19742729306487697	0.678380187416332
TIAF1	ENSG00000221995.5	1	2	353	1	5337	0.06614202735619262	0.0016025641025641025	1.0
CRYBA1	ENSG00000108255.6	2	6	1015	5	794	0.8816120906801007	0.6768707482993197	1.0
NUFIP2	ENSG00000108256.7	2	4	2214	4	10850	0.19483870967741934	0.0033086138049058756	1.0
TAOK1	ENSG00000160551.8	6	19	3369	19	16980	0.1786219081272085	0.000839542449365096	0.4059857737216481
ABHD15	ENSG00000168792.4	1	2	1417	2	3592	0.3930957683741648	0.003656307129798903	1.0
TP53I13	ENSG00000167543.14	12	8	2034	5	4570	0.15908096280087528	0.2719361856417694	0.5022947475777665
GIT1	ENSG00000108262.14	15	22	2602	18	5635	0.3391304347826087	0.0920314253647587	0.45341292499351155
ANKRD13B	ENSG00000198720.11	9	15	2216	14	3971	0.4442205993452531	0.037130270610446825	0.7157850545759865
CORO6	ENSG00000167549.17	12	13	1606	9	4321	0.30895626012497107	0.2799188640973631	0.39952718676122934
SSH2	ENSG00000141298.16	12	18	4855	20	12608	0.3677030456852792	0.016905071521456438	0.7019826517967782
EFCAB5	ENSG00000176927.13	12	26	4898	26	6928	0.6918302540415704	0.08761492698756085	0.9117936601693246
NSRP1	ENSG00000126653.14	17	8	760	13	4806	0.3922180607573866	0.4491080797481637	0.30868002054442734
SLC6A4	ENSG00000108576.8	5	14	1999	12	6983	0.29815265645138195	0.05433430111986728	0.8422026839426192
BLMH	ENSG00000108578.13	13	12	1561	14	5127	0.2898381119563097	0.15832710978342046	0.3540856031128405
TMIGD1	ENSG00000182271.11	2	6	879	5	1228	0.6897394136807817	0.1399548532731377	1.0
CPD	ENSG00000108582.10	10	22	4336	22	12532	0.33418448771145864	0.04965986394557823	0.5856885147324113
GOSR1	ENSG00000108587.13	14	10	1155	11	10160	0.10974409448818898	0.02333664349553128	0.23652258377853327
TBC1D29	ENSG00000266733.4	4	5	692	3	3842	0.09838625715773035	0.07630227439471754	0.15232974910394265
CRLF3	ENSG00000176390.11	6	8	1115	15	4472	0.2983005366726297	0.13717277486910995	0.41842310694769713
ATAD5	ENSG00000176208.7	3	23	6284	23	7075	0.8001413427561838	0.068810770381451	0.9705472289996514
TEFM	ENSG00000172171.9	5	4	809	4	3224	0.31017369727047145	0.2367508667657256	0.6238938053097345
ADAP2	ENSG00000184060.9	11	11	1202	10	3750	0.34	0.1178925404277517	0.5722858701582105
RNF135	ENSG00000181481.12	7	7	2139	8	3580	0.44664804469273744	0.3187232015245355	0.6279540850776503
NF1	ENSG00000196712.15	23	64	13949	59	26685	0.3367060146149522	0.11247157600139933	0.5081242607234016
OMG	ENSG00000126861.4	4	1	0	4	3837	0.37164451394318476	0.09728867623604466	0.0
EVI2B	ENSG00000185862.6	2	2	1371	1	2072	0.6916023166023166	0.12225274725274725	1.0
CTD-2370N5.3	ENSG00000265118.4	4	3	726	3	1242	0.8083735909822867	0.8231611893583725	0.7927031509121062
EVI2A	ENSG00000126860.10	3	2	827	2	2071	0.3882182520521487	0.028374233128834355	1.0
RAB11FIP4	ENSG00000131242.14	11	16	2348	18	15383	0.11662224533576025	0.02088385879816761	0.20587865845999245
COPRS	ENSG00000172301.9	5	5	814	5	1432	0.4615921787709497	0.23561946902654868	0.8484848484848485
UTP6	ENSG00000108651.8	9	19	2219	21	6450	0.29007751937984494	0.059869375907111756	0.46182999458581486
SUZ12	ENSG00000178691.9	4	16	2950	16	6547	0.36688559645639224	0.03430079155672823	0.5438801778609876
LRRC37B	ENSG00000185158.11	20	12	3332	15	6281	0.4715809584461073	0.13625	0.5221273291925466
RHOT1	ENSG00000126858.15	17	21	2570	22	6372	0.3554613935969868	0.19364303178484107	0.4319389877513289
RHBDL3	ENSG00000141314.11	6	9	1134	9	5404	0.2651739452257587	0.1167274622199062	0.6289910600255428
C17orf75	ENSG00000108666.8	13	10	1344	12	5740	0.22073170731707317	0.039583861963968535	0.5912061794414736
ZNF207	ENSG00000010244.15	17	15	1839	12	15834	0.1092585575344196	0.011173620878262229	0.5227272727272727
PSMD11	ENSG00000108671.8	11	13	1625	11	7200	0.15097222222222223	0.012205754141238012	0.2790635807395584
CDK5R1	ENSG00000176749.7	3	2	1027	1	4325	0.23745664739884392	0.09544706527701591	1.0
MYO1D	ENSG00000176658.15	16	24	3614	32	8188	0.38519785051294575	0.026472177201512695	0.6812304948729381
TMEM98	ENSG00000006042.10	9	6	809	7	5187	0.13900134952766532	0.0017985611510791368	0.9648173207036536
SPACA3	ENSG00000141316.11	5	6	963	6	1230	0.6910569105691057	0.1323529411764706	0.9683698296836983
ASIC2	ENSG00000108684.13	5	11	2440	13	5597	0.4027157405753082	0.00397456279809221	0.7283349561830574
CCL2	ENSG00000108691.8	4	3	111	1	1986	0.05085599194360524	0.12608695652173912	1.0
CCL7	ENSG00000108688.10	3	3	285	2	863	0.5063731170336037	0.30844155844155846	1.0
CCL11	ENSG00000172156.3	1	3	329	3	1079	0.28637627432808155	0.02284263959390863	1.0
CCL8	ENSG00000108700.4	1	3	394	3	1261	0.3045202220459952	0.09024896265560166	1.0
CCL13	ENSG00000181374.6	2	3	382	3	851	0.42538190364277323	0.12208258527827648	1.0
CCL1	ENSG00000108702.3	1	3	326	3	592	0.5168918918918919	0.05921052631578947	1.0
TMEM132E	ENSG00000181291.5	2	10	3141	10	4583	0.6626663757364172	0.05786873676781934	0.9333543903979785
CCT6B	ENSG00000132141.12	5	14	1863	13	4334	0.3246423627134287	0.0430327868852459	0.36037441497659906
ZNF830	ENSG00000198783.5	2	1	1124	1	2246	0.5004452359750667	0.007079646017699115	1.0
LIG3	ENSG00000005156.10	16	22	3100	18	12919	0.21278736744330057	0.03595302619692864	0.3635693215339233
RFFL	ENSG00000092871.15	12	7	1288	6	8512	0.1368656015037594	0.031122247131742053	1.0
RAD51L3-RFFL	ENSG00000267618.4	3	11	1732	8	2002	0.6288711288711288	0.257	1.0
RAD51D	ENSG00000185379.19	23	13	2410	11	11304	0.22018754423213022	0.15393049007784235	0.49702244617498853
FNDC8	ENSG00000073598.5	1	4	1092	4	1388	0.7572046109510087	0.18990384615384615	1.0
NLE1	ENSG00000073536.16	7	16	1721	12	5463	0.32784184514003295	0.096248766041461	1.0
UNC45B	ENSG00000141161.10	3	19	3066	19	5679	0.49322063743616834	0.002772002772002772	1.0
SLC35G3	ENSG00000164729.7	1	1	1022	1	2004	0.5099800399201597	0.00808080808080808	1.0
SLFN5	ENSG00000166750.8	3	4	2699	4	10709	0.2508170697544122	0.09025966662886949	1.0
SLFN11	ENSG00000172716.15	13	4	2766	5	5982	0.46038114343029085	0.16909149692854833	0.7722395292488751
SLFN12	ENSG00000172123.11	8	3	1752	4	3560	0.4898876404494382	0.006779661016949152	0.7294117647058823
SLFN13	ENSG00000154760.12	11	4	1937	4	9329	0.2895272805231	0.10957551826258638	0.8596961572832886
SLFN12L	ENSG00000205045.7	5	5	2067	7	4811	0.4231968405736853	0.05505819158460161	0.7423360496701591
SLFN14	ENSG00000236320.3	1	4	2747	4	2889	0.9487712011076497	0.032679738562091505	1.0
PEX12	ENSG00000108733.8	4	3	1389	3	2861	0.4134917860887801	0.05941704035874439	1.0
AP2B1	ENSG00000006125.15	22	22	3084	24	7587	0.3847370502174773	0.03253182461103253	0.831390134529148
TAF15	ENSG00000270647.4	15	16	3406	16	5909	0.41039092909121677	0.280040733197556	0.4678477690288714
RASL10B	ENSG00000270885.1	2	3	627	4	3502	0.17618503712164477	0.0030816640986132513	0.6721854304635762
GAS2L2	ENSG00000270765.4	3	6	1325	5	3014	0.8785666887856669	0.8102643856920684	1.0
MMP28	ENSG00000271447.4	7	9	1393	8	2858	0.5934219734079776	0.30560690080098585	0.97165991902834
C17orf50	ENSG00000270806.1	3	3	485	3	1063	0.5531514581373471	0.17863720073664824	0.9154929577464789
HEATR9	ENSG00000270379.4	8	16	1784	14	2930	0.5870307167235495	0.5524193548387096	0.5988106129917657
CCL5	ENSG00000271503.4	3	3	371	4	1512	0.19510582010582012	0.01901469317199654	0.7690140845070422
RDM1	ENSG00000278023.3	14	7	761	5	1975	0.4232911392405063	0.23705408515535098	0.6609403254972875
LYZL6	ENSG00000275722.3	3	4	510	4	1126	0.4227353463587922	0.04552129221732746	1.0
CCL16	ENSG00000275152.3	3	3	227	3	1744	0.21674311926605505	0.12363387978142076	0.7035714285714286
CCL14	ENSG00000276409.3	4	4	120	1	3269	0.06576934842459468	0.06582446808510638	0.4521072796934866
CCL15-CCL14	ENSG00000275688.3	2	8	464	4	1047	0.6743075453677173	0.518361581920904	1.0
CCL15	ENSG00000275718.1	2	4	464	4	1560	0.22948717948717948	0.015561015561015561	1.0
CCL23	ENSG00000274736.3	3	4	373	3	738	0.5853658536585366	0.296551724137931	1.0
CCL18	ENSG00000275385.1	2	3	435	3	1397	0.2440944881889764	0.06717123935666983	0.7941176470588235
CCL3	ENSG00000277632.1	3	3	101	2	1494	0.142570281124498	0.043824701195219126	0.7586206896551724
CCL4	ENSG00000275302.1	3	3	322	1	2032	0.04970472440944882	0.04265402843601896	0.06290207290922087
TBC1D3B	ENSG00000274808.3	5	13	2524	15	3017	0.5624792840570103	0.024890190336749635	0.7197943444730077
CCL3L3	ENSG00000276085.1	3	4	626	2	1469	0.14499659632402995	0.039603960396039604	0.21265560165975103
CCL4L1	ENSG00000276070.3	10	4	314	2	1397	0.18396564065855406	0.24813278008298756	1.0
TBC1D3I	ENSG00000274933.3	4	21	3242	24	3522	0.6729131175468483	0.42930780559646536	0.8257855822550831
TBC1D3G	ENSG00000260287.4	1	0	0	13	2065	0.0	0.0	0.0
TBC1D3H	ENSG00000274226.3	2	17	3177	19	2904	0.6769972451790633	0.021108179419525065	0.9086672879776329
TBC1D3F	ENSG00000275954.3	3	11	2224	15	2847	0.5110642781875658	0.004672897196261682	0.6585034013605442
ZNHIT3	ENSG00000273611.3	12	7	739	4	6687	0.12367279796620308	0.180871828236825	0.2634357005758157
MYO19	ENSG00000278259.3	27	26	3103	25	13075	0.21965583173996175	0.12102935263369521	0.26859068885611964
PIGW	ENSG00000277161.1	3	1	1520	1	2799	0.5430510896748839	0.006216006216006216	1.0
GGNBP2	ENSG00000278311.3	9	13	2339	10	9729	0.18501387604070305	0.003043625295908015	0.26447135262847016
DHRS11	ENSG00000278535.3	8	8	597	3	5462	0.08495056755767118	0.31043478260869567	0.3960481099656357
MRM1	ENSG00000278619.3	2	5	1089	5	1857	0.5745826602046311	0.22013820335636722	1.0
LHX1	ENSG00000273706.3	5	6	2169	7	4882	0.3336747234739861	0.07430901676483914	0.611214953271028
AATF	ENSG00000275700.3	9	12	1913	14	4714	0.37484089944845145	0.058333333333333334	0.4210014584346135
ACACA	ENSG00000278540.3	23	57	12442	62	13008	0.5874077490774908	0.09227421109902068	0.857839058599786
C17orf78	ENSG00000278505.3	2	7	815	6	1919	0.4481500781657113	0.09409751924721985	1.0
TADA2A	ENSG00000276234.3	16	15	1758	17	5655	0.2749778956675508	0.03776925346709944	0.6137200736648251
DUSP14	ENSG00000276023.3	3	1	602	1	2499	0.24089635854341737	0.004199475065616798	1.0
SYNRG	ENSG00000275066.3	16	24	4962	25	14277	0.3178538908734328	0.004005340453938585	0.46202596340590824
DDX52	ENSG00000278053.3	8	17	2479	14	9546	0.17651372302535093	0.04190236748376283	0.31112507856693905
HNF1B	ENSG00000275410.3	7	9	2585	8	5962	0.33193559208319356	0.12764350453172205	0.3902544200086244
TBC1D3K	ENSG00000273513.1	1	13	2718	13	2116	0.7840264650283554	0.023454157782515993	1.0
TBC1D3D	ENSG00000274419.3	3	0	0	14	3296	0.0	0.0	0.0
TBC1D3L	ENSG00000274512.3	3	13	2603	19	2904	0.5733471074380165	0.022427440633245383	0.7679403541472507
TBC1D3C	ENSG00000278299.3	2	2	770	15	2786	0.25915290739411345	0.007159904534606206	0.3037600337980566
TBC1D3E	ENSG00000278599.3	2	0	0	19	2574	0.0	0.0	0.0
TBC1D3	ENSG00000274611.3	1	0	0	13	2064	0.0	0.0	0.0
MRPL45	ENSG00000278845.3	2	8	1162	8	1705	0.5548387096774193	0.035578144853875476	1.0
GPR179	ENSG00000277399.3	4	11	6614	11	8182	0.8694695673429479	0.009101251422070534	0.9818012132524498
SOCS7	ENSG00000274211.3	4	9	1943	10	8621	0.20461663380118317	0.0030990050562714074	0.7008032128514057
ARHGAP23	ENSG00000275832.3	11	25	5413	27	8013	0.5796830151004617	0.10407569141193596	0.8279202279202279
SRCIN1	ENSG00000277363.3	9	23	5088	27	11658	0.36764453594098473	0.016946129147342132	0.6924983476536682
C17orf96	ENSG00000273604.1	1	1	1153	1	3719	0.3100295778435063	0.006196746707978312	1.0
MLLT6	ENSG00000275023.3	11	21	4353	20	13315	0.2843409688321442	0.015677491601343786	0.534682899207248
AC006449.2	ENSG00000279119.1	1	0	0	1	366	0.0	0.0	0.0
CISD3	ENSG00000277972.1	3	4	384	3	2663	0.17386406308674426	0.05316007088009451	0.2471626733921816
PCGF2	ENSG00000277258.3	7	10	1273	9	3511	0.3745371688977499	0.2132616487455197	0.9986130374479889
PSMB3	ENSG00000277791.3	6	6	748	5	1179	0.628498727735369	0.8137254901960784	0.5897435897435898
PIP4K2B	ENSG00000276293.3	4	11	1501	12	6135	0.21385493072534636	0.008775595486836606	0.9414381022979985
CWC25	ENSG00000273559.3	7	11	1376	10	3848	0.3622661122661123	0.09609195402298851	0.7083084279737
C17orf98	ENSG00000275489.1	1	3	480	3	632	0.7436708860759493	0.047058823529411764	1.0
RPL23	ENSG00000125691.11	11	8	101	1	5979	0.02023749790934939	0.12184594953519257	0.7037037037037037
LASP1	ENSG00000002834.16	9	8	914	6	7061	0.17971958646084124	0.0746132848043676	0.5485312899106003
FBXO47	ENSG00000204952.2	1	10	1495	10	2302	0.5925282363162467	0.008456659619450317	1.0
PLXDC1	ENSG00000161381.12	20	19	2505	23	9277	0.20858036003018218	0.06241968055810538	0.4164490861618799
ARL5C	ENSG00000141748.11	5	6	708	6	3418	0.15681685196021064	0.013043478260869565	0.16718946047678795
CACNB1	ENSG00000067191.14	12	16	2110	16	7094	0.31237665632929235	0.21332275971451228	0.3670166229221347
RPL19	ENSG00000108298.8	8	6	611	3	2368	0.19087837837837837	0.1889483065953654	0.19402985074626866
STAC2	ENSG00000141750.6	2	11	1534	10	3362	0.3854848304580607	0.07395786642761093	1.0
FBXL20	ENSG00000108306.10	5	15	1924	16	11038	0.12683457148034064	0.00920657908347988	0.9562363238512035
MED1	ENSG00000125686.10	5	17	5489	19	7330	0.6648021828103684	0.038586703858670385	0.9248889747055417
CDK12	ENSG00000167258.12	10	15	4710	20	12773	0.3594300477569874	0.011275840467738567	0.5682615230460922
NEUROD2	ENSG00000171532.4	2	1	0	1	6242	0.18487664210189042	0.008938547486033519	0.0
PPP1R1B	ENSG00000131771.12	10	7	1021	7	4554	0.1772068511198946	0.056580565805658053	0.24419398907103826
STARD3	ENSG00000131748.14	29	14	1643	9	5160	0.22054263565891472	0.29	0.3192449733278621
TCAP	ENSG00000173991.5	2	2	710	2	2123	0.28591615638247764	0.06535141800246609	1.0
PNMT	ENSG00000141744.3	3	3	651	2	1457	0.2848318462594372	0.28859857482185275	1.0
PGAP3	ENSG00000161395.11	12	8	1001	7	3669	0.2523848460070864	0.03791257805530776	0.5893482831114225
ERBB2	ENSG00000141736.12	22	31	4460	24	10321	0.3692471659722895	0.22209653092006032	0.42013300299908724
MIEN1	ENSG00000141741.10	6	4	519	1	2292	0.04406631762652705	0.1994572591587517	0.01452513966480447
GRB7	ENSG00000141738.12	14	15	1775	13	3597	0.4234083958854601	0.1655112651646447	0.5933184855233853
IKZF3	ENSG00000161405.15	17	8	891	6	10008	0.15787370103916867	0.08281641092610731	1.0
ZPBP2	ENSG00000186075.11	4	8	1198	8	2295	0.4549019607843137	0.02570093457943925	1.0
GSDMB	ENSG00000073605.17	15	10	1144	8	5905	0.21151566469093988	0.2222222222222222	0.21583459404942007
ORMDL3	ENSG00000172057.8	8	3	477	4	3752	0.12446695095948827	0.0024330900243309003	0.9892241379310345
LRRC3C	ENSG00000204913.5	1	2	916	2	891	0.9719416386083053	0.6212121212121212	1.0
GSDMA	ENSG00000167914.9	2	11	1731	11	2230	0.600896860986547	0.00558659217877095	1.0
PSMD3	ENSG00000108344.13	5	13	1706	10	4964	0.3174858984689766	0.20165745856353592	0.33726415094339623
CSF3	ENSG00000108342.11	9	5	462	2	2220	0.17027027027027028	0.2028766086298259	0.3381535038932147
MED24	ENSG00000008838.16	34	28	3691	26	6962	0.4553289284688308	0.21079545454545454	0.5753091425096291
THRA	ENSG00000126351.11	10	9	1712	9	6959	0.23408535709153613	0.006739345887016849	0.8333333333333334
NR1D1	ENSG00000126368.5	1	8	2137	8	2772	0.702020202020202	0.11182795698924732	1.0
MSL1	ENSG00000188895.10	11	9	2036	9	7397	0.24469379478166825	0.0660377358490566	0.5080671715508726
CASC3	ENSG00000108349.13	10	14	2504	11	6380	0.3313479623824451	0.10165886856656742	0.46595427435387676
RAPGEFL1	ENSG00000108352.10	12	18	2539	15	5711	0.3666608299772369	0.09738260200153964	0.607257546563905
WIPF2	ENSG00000171475.12	10	7	809	4	8123	0.19807952726825065	0.1598306430272559	0.7097345132743362
CDC6	ENSG00000094804.8	5	11	2816	11	5120	0.358984375	0.03128689492325856	1.0
RARA	ENSG00000131759.16	10	11	2555	12	4731	0.5193405199746354	0.21675845790715972	0.8707172224760165
GJD3	ENSG00000183153.6	1	1	1019	1	885	1.0	1.0	1.0
TOP2A	ENSG00000131747.13	5	35	5456	34	6437	0.7141525555382943	0.03418803418803419	0.8840776699029126
IGFBP4	ENSG00000141753.6	1	4	1006	4	2200	0.4059090909090909	0.08345021037868162	1.0
TNS4	ENSG00000131746.11	4	12	2506	12	4847	0.4866927996698989	0.0429042904290429	0.9306644655385885
CCR7	ENSG00000126353.3	3	3	1243	2	2508	0.47248803827751196	0.1255783212161269	1.0
SMARCE1	ENSG00000073584.17	19	11	1438	10	11022	0.11894393032117583	0.043502666292450184	0.25693018480492813
KRT222	ENSG00000264058.1	5	12	703	4	4661	0.3861832224844454	0.34085778781038373	0.5299910474485229
KRT24	ENSG00000167916.4	1	8	1631	8	1881	0.8415736310473153	0.026143790849673203	1.0
KRT25	ENSG00000204897.6	1	8	1509	8	1670	0.8131736526946107	0.025	1.0
KRT26	ENSG00000186393.5	1	8	1518	8	1733	0.8147720715522215	0.0243161094224924	1.0
KRT27	ENSG00000171446.6	2	8	1518	9	1783	0.7767807066741447	0.03404255319148936	0.8895348837209303
KRT28	ENSG00000173908.8	1	8	1602	8	1685	0.8308605341246291	0.027303754266211604	1.0
KRT10	ENSG00000186395.6	1	6	2573	8	2124	0.8677024482109228	0.2446236559139785	1.0
TMEM99	ENSG00000167920.7	4	2	782	2	2362	0.3763759525825571	0.08345428156748912	0.7865853658536586
KRT12	ENSG00000187242.4	1	7	2298	8	1867	0.8361006963042313	0.2051948051948052	1.0
KRT20	ENSG00000171431.3	2	8	1467	8	1846	0.6982665222101841	0.017204301075268817	0.9275887038377987
KRT23	ENSG00000108244.15	9	8	1288	8	2902	0.44176430048242593	0.06968641114982578	0.8202637057598889
KRT39	ENSG00000196859.6	3	7	1260	7	1936	0.7660123966942148	0.5057471264367817	0.862093352192362
KRT40	ENSG00000204889.9	3	8	1390	6	2225	0.5856179775280899	0.12252042007001167	0.87509130752374
KRTAP3-3	ENSG00000212899.2	1	1	302	1	704	0.4289772727272727	0.01951219512195122	1.0
KRTAP3-2	ENSG00000212900.2	1	1	302	1	702	0.4301994301994302	0.0196078431372549	1.0
KRTAP3-1	ENSG00000212901.3	2	1	302	3	725	0.416551724137931	0.02666666666666667	0.691764705882353
KRTAP1-5	ENSG00000221852.4	1	1	530	1	1177	0.45029736618521665	0.012213740458015267	1.0
